ProvID,Culture,Religion,TradeGoods,Citizens,Freedmen,Slaves,Tribesmen,Nobles,Civilization,SettlementRank,Barbarian,NameRef,AraRef,Terrain,isChanged
533,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov533,noregion,plains,FALSE
534,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov534,noregion,plains,FALSE
535,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov535,noregion,plains,FALSE
536,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov536,noregion,plains,FALSE
537,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov537,noregion,plains,FALSE
538,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov538,noregion,plains,FALSE
539,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov539,noregion,plains,FALSE
540,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov540,noregion,plains,FALSE
541,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov541,noregion,plains,FALSE
542,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov542,noregion,plains,FALSE
543,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov543,noregion,plains,FALSE
544,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov544,noregion,plains,FALSE
545,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov545,noregion,plains,FALSE
546,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov546,noregion,plains,FALSE
547,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov547,noregion,plains,FALSE
548,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov548,noregion,plains,FALSE
549,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov549,noregion,plains,FALSE
550,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov550,noregion,plains,FALSE
551,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov551,noregion,plains,FALSE
552,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov552,noregion,plains,FALSE
553,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov553,noregion,plains,FALSE
554,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov554,noregion,plains,FALSE
555,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov555,noregion,plains,FALSE
556,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov556,noregion,plains,FALSE
557,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov557,noregion,plains,FALSE
558,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov558,noregion,plains,FALSE
559,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov559,noregion,plains,FALSE
560,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov560,noregion,plains,FALSE
561,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov561,noregion,plains,FALSE
562,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov562,noregion,plains,FALSE
563,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov563,noregion,plains,FALSE
564,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov564,noregion,plains,FALSE
565,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov565,noregion,plains,FALSE
566,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov566,noregion,plains,FALSE
567,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov567,noregion,plains,FALSE
568,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov568,noregion,plains,FALSE
569,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov569,noregion,plains,FALSE
570,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov570,noregion,plains,FALSE
571,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov571,noregion,plains,FALSE
572,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov572,noregion,plains,FALSE
573,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov573,noregion,plains,FALSE
574,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov574,noregion,plains,FALSE
575,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov575,noregion,plains,FALSE
576,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov576,noregion,plains,FALSE
577,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov577,noregion,plains,FALSE
578,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov578,noregion,plains,FALSE
579,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov579,noregion,plains,FALSE
580,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov580,noregion,plains,FALSE
581,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov581,noregion,plains,FALSE
582,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov582,noregion,plains,FALSE
583,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov583,noregion,plains,FALSE
584,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov584,noregion,plains,FALSE
585,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov585,noregion,plains,FALSE
586,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov586,noregion,plains,FALSE
587,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov587,noregion,plains,FALSE
588,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov588,noregion,plains,FALSE
589,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov589,noregion,plains,FALSE
590,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov590,noregion,plains,FALSE
591,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov591,noregion,plains,FALSE
592,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov592,noregion,plains,FALSE
593,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov593,noregion,plains,FALSE
594,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov594,noregion,plains,FALSE
595,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov595,noregion,plains,FALSE
596,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov596,noregion,plains,FALSE
597,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov597,noregion,plains,FALSE
598,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov598,noregion,plains,FALSE
599,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov599,noregion,plains,FALSE
600,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov600,noregion,plains,FALSE
601,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov601,noregion,plains,FALSE
602,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov602,noregion,plains,FALSE
603,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov603,noregion,plains,FALSE
604,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov604,noregion,plains,FALSE
605,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov605,noregion,plains,FALSE
606,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov606,noregion,plains,FALSE
607,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov607,noregion,plains,FALSE
608,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov608,noregion,plains,FALSE
609,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov609,noregion,plains,FALSE
610,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov610,noregion,plains,FALSE
611,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov611,noregion,plains,FALSE
612,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov612,noregion,plains,FALSE
613,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov613,noregion,plains,FALSE
614,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov614,noregion,plains,FALSE
615,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov615,noregion,plains,FALSE
616,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov616,noregion,plains,FALSE
617,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov617,noregion,plains,FALSE
618,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov618,noregion,plains,FALSE
619,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov619,noregion,plains,FALSE
620,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov620,noregion,plains,FALSE
621,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov621,noregion,plains,FALSE
622,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov622,noregion,plains,FALSE
623,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov623,noregion,plains,FALSE
624,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov624,noregion,plains,FALSE
625,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov625,noregion,plains,FALSE
626,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov626,noregion,plains,FALSE
627,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov627,noregion,plains,FALSE
628,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov628,noregion,plains,FALSE
629,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov629,noregion,plains,FALSE
630,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov630,noregion,plains,FALSE
631,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov631,noregion,plains,FALSE
632,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov632,noregion,plains,FALSE
633,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov633,noregion,plains,FALSE
634,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov634,noregion,plains,FALSE
635,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov635,noregion,plains,FALSE
636,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov636,noregion,plains,FALSE
637,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov637,noregion,plains,FALSE
638,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov638,noregion,plains,FALSE
639,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov639,noregion,plains,FALSE
640,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov640,noregion,plains,FALSE
641,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov641,noregion,plains,FALSE
642,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov642,noregion,plains,FALSE
643,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov643,noregion,plains,FALSE
644,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov644,noregion,plains,FALSE
645,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov645,noregion,plains,FALSE
646,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov646,noregion,plains,FALSE
647,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov647,noregion,plains,FALSE
648,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov648,noregion,plains,FALSE
649,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov649,noregion,plains,FALSE
650,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov650,noregion,plains,FALSE
651,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov651,noregion,plains,FALSE
652,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov652,noregion,plains,FALSE
653,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov653,noregion,plains,FALSE
654,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov654,noregion,plains,FALSE
655,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov655,noregion,plains,FALSE
656,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov656,noregion,plains,FALSE
657,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov657,noregion,plains,FALSE
658,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov658,noregion,plains,FALSE
659,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov659,noregion,plains,FALSE
660,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov660,noregion,plains,FALSE
661,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov661,noregion,plains,FALSE
662,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov662,noregion,plains,FALSE
663,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov663,noregion,plains,FALSE
664,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov664,noregion,plains,FALSE
665,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov665,noregion,plains,FALSE
666,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov666,noregion,plains,FALSE
667,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov667,noregion,plains,FALSE
668,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov668,noregion,plains,FALSE
669,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov669,noregion,plains,FALSE
670,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov670,noregion,plains,FALSE
671,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov671,noregion,plains,FALSE
672,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov672,noregion,plains,FALSE
673,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov673,noregion,plains,FALSE
674,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov674,noregion,plains,FALSE
675,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov675,noregion,plains,FALSE
676,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov676,noregion,plains,FALSE
677,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov677,noregion,plains,FALSE
678,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov678,noregion,plains,FALSE
679,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov679,noregion,plains,FALSE
680,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov680,noregion,plains,FALSE
681,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov681,noregion,plains,FALSE
682,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov682,noregion,plains,FALSE
683,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov683,noregion,plains,FALSE
684,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov684,noregion,plains,FALSE
685,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov685,noregion,plains,FALSE
686,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov686,noregion,plains,FALSE
687,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov687,noregion,plains,FALSE
688,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov688,noregion,plains,FALSE
689,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov689,noregion,plains,FALSE
690,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov690,noregion,plains,FALSE
691,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov691,noregion,plains,FALSE
692,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov692,noregion,plains,FALSE
693,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov693,noregion,plains,FALSE
694,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov694,noregion,plains,FALSE
695,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov695,noregion,plains,FALSE
696,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov696,noregion,plains,FALSE
697,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov697,noregion,plains,FALSE
698,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov698,noregion,plains,FALSE
699,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov699,noregion,plains,FALSE
700,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov700,noregion,plains,FALSE
701,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov701,noregion,plains,FALSE
702,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov702,noregion,plains,FALSE
703,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov703,noregion,plains,FALSE
704,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov704,noregion,plains,FALSE
705,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov705,noregion,plains,FALSE
706,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov706,noregion,plains,FALSE
707,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov707,noregion,plains,FALSE
708,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov708,noregion,plains,FALSE
709,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov709,noregion,plains,FALSE
710,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov710,noregion,plains,FALSE
711,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov711,noregion,plains,FALSE
712,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov712,noregion,plains,FALSE
713,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov713,noregion,plains,FALSE
714,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov714,noregion,plains,FALSE
715,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov715,noregion,plains,FALSE
716,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov716,noregion,plains,FALSE
717,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov717,noregion,plains,FALSE
718,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov718,noregion,plains,FALSE
719,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov719,noregion,plains,FALSE
720,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov720,noregion,plains,FALSE
721,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov721,noregion,plains,FALSE
722,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov722,noregion,plains,FALSE
723,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov723,noregion,plains,FALSE
724,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov724,noregion,plains,FALSE
725,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov725,noregion,plains,FALSE
726,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov726,noregion,plains,FALSE
727,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov727,noregion,plains,FALSE
728,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov728,noregion,plains,FALSE
729,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov729,noregion,plains,FALSE
730,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov730,noregion,plains,FALSE
731,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov731,noregion,plains,FALSE
732,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov732,noregion,plains,FALSE
733,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov733,noregion,plains,FALSE
734,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov734,noregion,plains,FALSE
735,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov735,noregion,plains,FALSE
736,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov736,noregion,plains,FALSE
737,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov737,noregion,plains,FALSE
738,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov738,noregion,plains,FALSE
739,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov739,noregion,plains,FALSE
740,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov740,noregion,plains,FALSE
741,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov741,noregion,plains,FALSE
742,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov742,noregion,plains,FALSE
743,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov743,noregion,plains,FALSE
744,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov744,noregion,plains,FALSE
745,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov745,noregion,plains,FALSE
746,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov746,noregion,plains,FALSE
747,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov747,noregion,plains,FALSE
748,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov748,noregion,plains,FALSE
749,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov749,noregion,plains,FALSE
750,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov750,noregion,plains,FALSE
751,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov751,noregion,plains,FALSE
752,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov752,noregion,plains,FALSE
753,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov753,noregion,plains,FALSE
754,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov754,noregion,plains,FALSE
755,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov755,noregion,plains,FALSE
756,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov756,noregion,plains,FALSE
757,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov757,noregion,plains,FALSE
758,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov758,noregion,plains,FALSE
759,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov759,noregion,plains,FALSE
760,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov760,noregion,plains,FALSE
761,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov761,noregion,plains,FALSE
762,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov762,noregion,plains,FALSE
763,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov763,noregion,plains,FALSE
764,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov764,noregion,plains,FALSE
765,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov765,noregion,plains,FALSE
766,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov766,noregion,plains,FALSE
767,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov767,noregion,plains,FALSE
768,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov768,noregion,plains,FALSE
769,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov769,noregion,plains,FALSE
770,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov770,noregion,plains,FALSE
771,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov771,noregion,plains,FALSE
772,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov772,noregion,plains,FALSE
773,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov773,noregion,plains,FALSE
774,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov774,noregion,plains,FALSE
775,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov775,noregion,plains,FALSE
776,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov776,noregion,plains,FALSE
777,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov777,noregion,plains,FALSE
778,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov778,noregion,plains,FALSE
779,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov779,noregion,plains,FALSE
780,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov780,noregion,plains,FALSE
781,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov781,noregion,plains,FALSE
782,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov782,noregion,plains,FALSE
783,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov783,noregion,plains,FALSE
784,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov784,noregion,plains,FALSE
785,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov785,noregion,plains,FALSE
786,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov786,noregion,plains,FALSE
787,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov787,noregion,plains,FALSE
788,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov788,noregion,plains,FALSE
789,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov789,noregion,plains,FALSE
790,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov790,noregion,plains,FALSE
791,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov791,noregion,plains,FALSE
792,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov792,noregion,plains,FALSE
793,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov793,noregion,plains,FALSE
794,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov794,noregion,plains,FALSE
795,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov795,noregion,plains,FALSE
796,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov796,noregion,plains,FALSE
797,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov797,noregion,plains,FALSE
798,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov798,noregion,plains,FALSE
799,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov799,noregion,plains,FALSE
